class,order,family,genus,sci_name,papers,status,min_depth,max_depth,year,size_type,size,range_km2,Species Name(RotW),page,chr,achr,NMDS1,NMDS2,NMDS3,uniqueness,sum_GDP_bil,pattern,shape
Chondrichthyes,MYLIOBATIFORMES,RHINOPTERIDAE,Rhinoptera,Rhinoptera javanica,10,EN,0,50,1841,DW,165,1954610,Rhinoptera javanica,619,0.279017314,2.386463842,-25.83027362,-9.848442459,-9.127718534,29.11202672,28779.12929,None,Diamond
Chondrichthyes,MYLIOBATIFORMES,RHINOPTERIDAE,Rhinoptera,Rhinoptera jayakari,6,EN,0,50,1895,DW,90,2639551,Rhinoptera jayakari,620,0.116637981,2.21963951,-16.64459454,-8.80197481,-4.040832423,19.25735222,29455.76698,None,Diamond
Chondrichthyes,MYLIOBATIFORMES,RHINOPTERIDAE,Rhinoptera,Rhinoptera marginata,13,CR,0,100,1817,DW,200,667322,Rhinoptera marginata,621,0.473461501,1.362455504,-17.41738942,-9.406978583,-4.973697839,20.41064356,8361.982917,None,Diamond
Chondrichthyes,MYLIOBATIFORMES,RHINOPTERIDAE,Rhinoptera,Rhinoptera neglecta,9,DD,0,50,1912,DW,86,427281,Rhinoptera neglecta,622,2.694704559,5.193843213,-15.12731389,-14.98238667,-3.544778451,21.58409114,1434.696641,None,Diamond
Chondrichthyes,MYLIOBATIFORMES,RHINOPTERIDAE,Rhinoptera,Rhinoptera steindachneri,29,NT,0,65,1891,DW,104,140767,Rhinoptera steindachneri,624,0.082403734,0.477585967,-11.19750305,-9.063016641,-2.429444703,14.60905701,2205.456483,None,Diamond
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Rhinoraja,Rhinoraja kujiensis,0,LC,450,1000,1916,TL,104,98144,Rhinoraja kujiensis,375,2.246715081,1.395952399,26.90544141,-1.325388712,-2.684217468,27.07146941,6642.479386,None,Rhombus
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Rhinoraja,Rhinoraja longicauda,0,NT,300,1000,1952,TL,69,7138,Rhinoraja longicauda,376,0.385102005,2.57066394,-15.86647071,-1.328755385,-0.023203847,15.92202946,6642.479386,None,Spade
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Rhinoraja,Rhinoraja odai,0,LC,300,870,1958,TL,60,18851,Rhinoraja odai,377,7.311614414,7.363475561,13.24586008,-9.532240006,3.853589526,16.76802198,4967.257498,Other,Spade
Chondrichthyes,RHINOPRISTIFORMES,RHINIDAE,Rhynchobatus,Rhynchobatus australiae,58,CR,0,60,1939,TL,300,4194846,Rhynchobatus australiae,6,0.797383132,5.126337321,8.351406318,5.172399328,-4.259889032,10.7073039,25917.56666,Spotted,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINIDAE,Rhynchobatus,Rhynchobatus cooki,6,CR,NA,NA,2016,TL,81,17240,NA,NA,NA,NA,NA,NA,NA,NA,1465.720212,NA,NA
Chondrichthyes,RHINOPRISTIFORMES,RHINIDAE,Rhynchobatus,Rhynchobatus djiddensis,25,CR,0,70,1775,TL,310,522768,Rhynchobatus djiddensis,8,1.164265474,4.032739967,-1.802390814,3.226080053,-1.60279527,4.028046404,3780.658374,Spotted,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINIDAE,Rhynchobatus,Rhynchobatus immaculatus,1,CR,NA,NA,2013,TL,99,7839,Rhynchobatus immaculatus,9,2.911012534,5.997505621,-4.008033882,-8.659881194,-8.629936498,12.86598935,14778.29063,Spotted,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINIDAE,Rhynchobatus,Rhynchobatus laevis,10,CR,0,60,1801,TL,200,593207,Rhynchobatus laevis,10,1.906925796,4.502754729,7.777483099,2.036337705,-4.689165835,9.307211765,21796.16257,Spotted,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINIDAE,Rhynchobatus,Rhynchobatus luebberti,3,CR,0,35,1915,TL,300,127309,Rhynchobatus luebberti,11,2.746014292,5.039947229,7.593790431,2.916977487,-1.444455913,8.262013293,850.5355561,Spotted,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINIDAE,Rhynchobatus,Rhynchobatus mononoke,1,CR,15,250,2020,TL,NA,26705,NA,NA,NA,NA,NA,NA,NA,NA,4967.257498,NA,NA
Chondrichthyes,RHINOPRISTIFORMES,RHINIDAE,Rhynchobatus,Rhynchobatus palpebratus,5,NT,5,60,2008,TL,262,744370,Rhynchobatus palpebratus,12,1.615206115,4.712941156,11.03944988,6.209167022,-1.491093559,12.75329639,17805.39292,Spotted,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINIDAE,Rhynchobatus,Rhynchobatus springeri,3,CR,16,40,2010,TL,213,275026,Rhynchobatus springeri,13,0.889053089,5.493550928,4.035600216,4.898751029,-3.078291425,7.054056198,3076.561272,Spotted,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINIDAE,Rhynchorhina,Rhynchorhina mauritaniensis,2,CR,NA,NA,2016,TL,275,366,Rhynchorhina mauritaniensis,14,1.087181989,4.763992935,-8.394512565,11.23741256,-2.258847089,14.20738091,8.077758636,Spotted,Wedge
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Rioraja,Rioraja agassizii,19,VU,5,600,1841,TL,71,690255,Rioraja agassizi,378,2.42240056,6.864866378,1.041088541,1.721459689,-1.24122854,2.363881786,2534.86601,Other,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Rostroraja,Rostroraja ackleyi,0,LC,30,385,1881,TL,41,3783,Rostroraja ackleyi,266,0.988219166,1.644670518,16.19182391,4.024144879,1.54172165,16.75547102,22825.69704,Other,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Rostroraja,Rostroraja alba,20,EN,10,750,1803,TL,240,1712452,Rostroraja alba,267,2.293683678,6.431403469,1.175692593,3.601261658,-4.70929835,6.043908467,15884.67616,Mottled,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Rostroraja,Rostroraja bahamensis,0,LC,366,411,1965,TL,54,74,Rostroraja bahamensis,268,0.27528811,2.380050708,-0.965359098,8.574022339,-0.443679156,8.639596545,21459.67655,Spotted,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Rostroraja,Rostroraja cervigoni,0,NT,37,549,1964,TL,51,109190,Rostroraja cervigoni,269,0.2298545,1.644928758,7.415294169,7.326815897,1.372209029,10.51436049,1292.244618,Spotted,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Rostroraja,Rostroraja eglanteria,70,LC,0,330,1800,TL,84,701245,Rostroraja eglanteria,270,2.569172236,9.834326197,4.693543672,-6.04092766,4.831163587,9.047778777,21447.0435,Other,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Rostroraja,Rostroraja equatorialis,1,VU,20,200,1890,TL,88,186943,Rostroraja equatorialis,271,2.195592847,3.852782225,-0.172338467,-3.283265876,-1.791597119,3.744242994,2205.456483,Spotted,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Rostroraja,Rostroraja texana,8,LC,5,185,1921,TL,63,298279,Rostroraja texana,272,2.182413835,4.642059913,11.18875699,-0.997949995,-2.143442374,11.4358442,22727.24669,Other,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Rostroraja,Rostroraja velezi,15,VU,30,300,1973,TL,83,102820,Rostroraja velezi,273,0.470129889,3.73652458,3.367594568,0.690283498,0.858547457,3.543203101,2205.456483,Spotted,Rhombus
Chondrichthyes,RAJIFORMES,ANACANTHOBATIDAE,Schroederobatis,Schroederobatis americana,1,LC,183,915,1962,TL,38,132348,Schroederobatis americana,404,1.337690469,4.388023426,-6.434078125,0.762332866,0.601559916,6.506949135,596.0751819,Other,Spade
Chondrichthyes,RAJIFORMES,ANACANTHOBATIDAE,Sinobatis,Sinobatis andamanensis,1,LC,508,518,2016,TL,42.9,205,Sinobatis andamanensis,405,0.570092648,3.932996809,10.5013294,0.968703219,2.542569668,10.84808581,503.3282836,None,Spade
Chondrichthyes,RAJIFORMES,ANACANTHOBATIDAE,Sinobatis,Sinobatis borneensis,2,LC,316,990,1965,TL,34.8,103077,Sinobatis borneensis,406,1.799304664,4.567846952,12.48132229,-5.574294264,0.883189316,13.69803585,20476.81869,None,Spade
Chondrichthyes,RAJIFORMES,ANACANTHOBATIDAE,Sinobatis,Sinobatis brevicauda,1,LC,960,1130,2016,TL,59.1,3007,Sinobatis brevicauda,407,2.964656523,0.592411067,31.75812411,1.20911961,-4.174365622,32.05410653,13.31063696,None,Rhombus
Chondrichthyes,RAJIFORMES,ANACANTHOBATIDAE,Sinobatis,Sinobatis bulbicauda,1,LC,150,1125,2008,TL,56,318250,Sinobatis bulbicauda,408,1.024022128,2.602752074,13.88722291,2.290262444,1.641017408,14.17015174,2499.343795,None,Spade
Chondrichthyes,RAJIFORMES,ANACANTHOBATIDAE,Sinobatis,Sinobatis caerulea,0,DD,482,1168,2008,TL,69,66618,Sinobatis caerulea,409,1.494676664,4.946141591,4.044025717,8.194175097,1.810299869,9.315354805,1410.266438,Other,Spade
Chondrichthyes,RAJIFORMES,ANACANTHOBATIDAE,Sinobatis,Sinobatis filicauda,0,DD,606,880,2008,TL,55,39006,Sinobatis filicauda,410,0.204927388,2.579607592,14.37453242,9.684506791,0.253575128,17.33439224,1410.266438,None,Spade
Chondrichthyes,RAJIFORMES,ANACANTHOBATIDAE,Sinobatis,Sinobatis kotlyari,1,LC,1400,1400,2016,TL,33.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chondrichthyes,RAJIFORMES,ANACANTHOBATIDAE,Sinobatis,Sinobatis melanosoma,0,LC,575,1100,1965,TL,59.4,116838,Sinobatis melanosoma,411,0.743310383,2.793240459,-19.75239875,-9.321312014,-2.93912923,22.03820761,20455.32591,None,Spade
Chondrichthyes,RAJIFORMES,ANACANTHOBATIDAE,Sinobatis,Sinobatis stenosoma,1,LC,534,534,1982,TL,52,NA,Sinobatis stenosoma,412,0.164516295,1.235724443,-0.261698046,1.487974103,-3.618793236,3.921507017,14778.29063,None,Spade
Chondrichthyes,MYLIOBATIFORMES,UROLOPHIDAE,Spinilophus,Spinilophus armatus,0,DD,NA,NA,1841,DW,17.4,NA,Spinilophus armatus,566,1.282995415,7.357799018,-5.55800799,-8.416256797,-2.635151791,10.42443554,24.43020337,None,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Spiniraja,Spiniraja whitleyi,2,VU,0,345,1938,TL,201,530442,Spiniraja whitleyi,274,0.347130554,8.948222501,-26.73507367,-3.29426652,1.77882735,26.99593641,1410.266438,Spotted,Rhombus
Chondrichthyes,RAJIFORMES,ANACANTHOBATIDAE,Springeria,Springeria folirostris,0,LC,300,512,1951,TL,62,1674,Springeria folirostris,413,1.463967649,3.492493691,13.71358832,0.245569097,-1.737391439,13.82538744,21447.0435,None,Spade
Chondrichthyes,RAJIFORMES,ANACANTHOBATIDAE,Springeria,Springeria longirostris,0,LC,501,1052,1962,TL,75,49608,Springeria longirostris,414,0.428305434,1.433949041,17.04557163,8.975331447,0.370064201,19.26772,24219.16497,None,Spade
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Styracura,Styracura pacifica,7,VU,0,30,1941,DW,89,23422,Styracura pacifica,547,2.145506659,7.623769973,-15.03086967,-4.575378163,0.461925977,15.71860376,1980.993595,None,Disc
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Styracura,Styracura schmardae,14,EN,0,50,1904,DW,180,669138,Styracura schmardae,548,2.803223307,5.62311943,5.112178271,-8.561415829,-3.598496369,10.60100862,9795.48687,None,Disc
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Sympterygia,Sympterygia acuta,17,CR,0,188,1877,TL,62,520368,Sympterygia acuta,379,1.65082355,5.824460717,11.73725221,0.678458537,2.763387621,12.07723919,2534.86601,None,Spade
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Sympterygia,Sympterygia bonapartii,33,NT,0,500,1841,TL,88,1136471,Sympterygia bonapartii,380,0.904486579,3.694205265,4.805283141,6.169611439,-1.409005852,7.946077578,2821.937321,Mottled,Spade
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Sympterygia,Sympterygia brevicaudata,4,NT,8,100,1877,TL,55,37038,Sympterygia brevicaudata,381,1.805804796,3.556541318,1.98655467,-0.361110899,-1.431013628,2.474793031,618.8632165,Mottled,Spade
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Sympterygia,Sympterygia lima,29,LC,5,80,1835,TL,65,2004,Sympterygia lima,382,1.305578219,5.508647431,-11.82306676,-1.889687112,2.55792413,12.24331658,287.0713109,Other,Spade
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Taeniura,Taeniura lessoni,3,DD,0,18,2016,DW,22,488141,Taeniura lessoni,501,13.61710251,5.98684304,13.60233772,-8.727313821,-7.976332089,18.02252678,32.06857007,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Taeniura,Taeniura lymma,45,LC,0,50,1775,DW,25,3327637,Taeniura lymma,502,16.94640148,7.418222397,5.03572457,-2.245900948,-14.66109548,15.66366221,11529.76123,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Taeniurops,Taeniurops grabatus,15,NT,0,450,1817,DW,112,816810,Taeniurops grabatus,503,5.750892367,8.293390366,1.261023069,-2.689643157,8.46833979,8.97424862,9201.771908,Other,Rhombus
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Taeniurops,Taeniurops meyeni,27,VU,0,500,1841,DW,180,7077216,Taeniurops meyeni,504,1.2532533,15.11037872,-9.062341118,12.26813157,-6.254242464,16.48479989,36553.61405,Mottled,Disc
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Telatrygon,Telatrygon acutirostra,1,VU,2,142,1988,DW,129,370047,Telatrygon acutirostra,505,5.047357755,3.365907977,9.890606708,-3.2027346,1.493650565,10.50298062,21396.97106,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Telatrygon,Telatrygon biasa,3,VU,0,90,2016,DW,29,1707140,Telatrygon biasa,506,3.047157257,5.738214994,-1.6351437,-2.56521127,2.832332704,4.156454297,2344.549851,Mottled,Rhombus
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Telatrygon,Telatrygon crozieri,2,EN,0,50,1860,DW,40,181613,Telatrygon crozieri,507,0.954675588,3.393710676,-10.69516326,-1.143903113,2.359752534,11.0119691,3470.419031,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Telatrygon,Telatrygon zugei,19,VU,0,100,1841,DW,29,652467,Telatrygon zugei,508,2.048386989,4.231475614,-13.05226154,-4.347311715,-6.082016603,15.04166135,22610.07713,None,Rhombus
Chondrichthyes,TORPEDINIFORMES,NARKIDAE,Temera,Temera hardwickii,0,VU,0,20,1831,TL,15,106129,Temera hardwickii,104,2.014738513,4.397454557,0.611797541,0.930529606,0.412535527,1.187588792,4454.016046,None,Spade
Chondrichthyes,TORPEDINIFORMES,TORPEDINIDAE,Tetronarce,Tetronarce californica,1083,LC,3,274,1855,TL,137,429930,Tetronarce californica,107,0.378869306,3.936935399,-23.06632988,7.429268713,-1.259547618,24.26594461,24461.77388,Mottled,Spade
Chondrichthyes,TORPEDINIFORMES,TORPEDINIDAE,Tetronarce,Tetronarce cowleyi,1,LC,110,455,2015,TL,113,272226,Tetronarce cowleyi,108,0.065548777,1.059578332,-15.34141255,8.941358735,-2.489795082,17.93058601,397.8645233,None,Spade
Chondrichthyes,TORPEDINIFORMES,TORPEDINIDAE,Tetronarce,Tetronarce formosa,1,NT,1,340,2006,TL,89,176850,Tetronarce formosa,109,0.129971097,1.415909424,-13.71564958,6.963625203,-0.895636819,15.40822133,20139.26561,None,Spade
Chondrichthyes,TORPEDINIFORMES,TORPEDINIDAE,Tetronarce,Tetronarce nobiliana,49,LC,0,925,1865,TL,180,5180603,Tetronarce nobiliana,110,1.145203614,5.600068328,-10.15131822,0.24479786,3.325858053,10.68506057,21016.18676,None,Spade
Chondrichthyes,TORPEDINIFORMES,TORPEDINIDAE,Tetronarce,Tetronarce occidentalis,1,LC,0,530,1843,TL,154,778866,Tetronarce occidentalis,111,0.143373456,1.491313055,-11.39814144,4.095186415,-4.350029475,12.86899128,24390.27793,None,Spade
Chondrichthyes,TORPEDINIFORMES,TORPEDINIDAE,Tetronarce,Tetronarce puelcha,5,CR,10,600,1926,TL,120,864240,Tetronarce puelcha,112,1.095463887,2.025288927,3.098591318,-2.577527683,0.824114629,4.113888919,2534.86601,None,Spade
Chondrichthyes,TORPEDINIFORMES,TORPEDINIDAE,Tetronarce,Tetronarce tokionis,2,LC,200,1100,1908,TL,114,207007,Tetronarce tokionis,113,3.074089895,4.945944933,0.178626096,-4.662815007,5.064906807,6.886728689,19745.54813,None,Spade
Chondrichthyes,TORPEDINIFORMES,TORPEDINIDAE,Tetronarce,Tetronarce tremens,8,LC,0,700,1959,TL,90,243060,Tetronarce tremens,114,0.016731021,0.730440498,-12.63426606,5.912258339,-5.323915974,14.93062486,1070.416733,None,Spade
Chondrichthyes,TORPEDINIFORMES,TORPEDINIDAE,Torpedo,Torpedo adenensis,0,EN,26,230,2002,TL,40.7,10600,Torpedo adenensis,115,1.452173338,1.905350485,0.017842194,3.875464491,3.341145741,5.116912958,29.08002716,None,Spade
Chondrichthyes,TORPEDINIFORMES,TORPEDINIDAE,Torpedo,Torpedo andersoni,1,LC,11,229,1962,TL,31,270726,Torpedo andersoni,116,0.841897951,1.107522639,19.2106804,4.218919198,2.205250483,19.79173187,22759.07109,Spotted,Spade
Chondrichthyes,TORPEDINIFORMES,TORPEDINIDAE,Torpedo,Torpedo bauchotae,1,EN,0,60,1978,TL,60,191828,Torpedo bauchotae,117,2.870095278,8.899871483,-14.65983486,0.015675218,2.449292749,14.86304271,842.0156946,Spotted,Spade
Chondrichthyes,TORPEDINIFORMES,TORPEDINIDAE,Torpedo,Torpedo fuscomaculata,9,DD,0,440,1855,TL,65,304022,Torpedo fuscomaculata,118,2.927885318,6.544214808,-11.58018776,3.176104002,0.491100539,12.01788521,493.7503938,Mottled,Spade
Chondrichthyes,TORPEDINIFORMES,TORPEDINIDAE,Torpedo,Torpedo mackayana,0,EN,15,50,1919,TL,50,62616,Torpedo mackayana,119,1.968188546,4.652888154,-0.045851936,3.070800279,0.062707268,3.0717827,840.2028043,Spotted,Spade
Chondrichthyes,TORPEDINIFORMES,TORPEDINIDAE,Torpedo,Torpedo marmorata,822,VU,0,370,1810,TL,100,1192330,Torpedo marmorata,120,4.785643156,11.13664822,-9.652002296,-11.14712905,3.824839783,15.23315574,20356.66258,Mottled,Spade
Chondrichthyes,TORPEDINIFORMES,TORPEDINIDAE,Torpedo,Torpedo panthera,2,EN,0,350,1831,TL,NA,411708,Torpedo panthera,121,0.244082009,3.409679836,-6.133297973,5.072770265,0.491340027,7.974444006,5374.353663,Mottled,Spade
Chondrichthyes,TORPEDINIFORMES,TORPEDINIDAE,Torpedo,Torpedo sinuspersici,8,DD,0,150,1831,TL,80,709336,Torpedo sinuspersici,122,1.333006758,4.590147119,-8.038660792,3.703436074,-5.893692094,10.63349014,6158.151888,Spotted,Spade
Chondrichthyes,TORPEDINIFORMES,TORPEDINIDAE,Torpedo,Torpedo suessii,1,CR,NA,NA,1898,TL,29,NA,Torpedo suessi,123,2.710325552,4.47473456,-8.074164754,0.904917067,-1.748216552,8.310672204,29.08002716,Other,Spade
Chondrichthyes,TORPEDINIFORMES,TORPEDINIDAE,Torpedo,Torpedo torpedo,113,VU,0,320,1758,TL,60,1178270,Torpedo torpedo,124,3.311986285,4.486007736,15.79485303,-1.68973247,5.193770707,16.71250526,9837.45299,Spotted,Spade
Chondrichthyes,MYLIOBATIFORMES,UROLOPHIDAE,Trygonoptera,Trygonoptera galba,0,LC,100,210,2008,DW,39,122344,Trygonoptera galba,567,2.537967569,4.383653345,12.57928145,-5.571562059,4.55453811,14.49222008,1410.266438,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,UROLOPHIDAE,Trygonoptera,Trygonoptera imitata,1,LC,0,120,2008,DW,80,145984,Trygonoptera imitata,568,4.103151166,12.03523602,-7.775303498,-12.80432278,-3.346442875,15.34942039,1410.266438,Mottled,Rhombus
Chondrichthyes,MYLIOBATIFORMES,UROLOPHIDAE,Trygonoptera,Trygonoptera mucosa,2,LC,0,95,1939,DW,47,116117,Trygonoptera mucosa,569,1.20519782,3.732016899,3.391376389,1.609691309,2.370951533,4.440039537,1410.266438,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,UROLOPHIDAE,Trygonoptera,Trygonoptera ovalis,0,LC,0,88,1987,DW,61,76511,Trygonoptera ovalis,570,4.275898189,14.878076,-11.89210287,-9.591028846,1.598439667,15.36115081,1410.266438,Mottled,Disc
Chondrichthyes,MYLIOBATIFORMES,UROLOPHIDAE,Trygonoptera,Trygonoptera personata,3,LC,0,115,1987,DW,55,43980,Trygonoptera personata,571,3.717788022,11.20716014,-2.420140291,-6.604054574,3.247639968,7.747114379,1410.266438,Mottled,Disc
Chondrichthyes,MYLIOBATIFORMES,UROLOPHIDAE,Trygonoptera,Trygonoptera testacea,5,NT,0,135,1841,DW,52,49874,Trygonoptera testacea,572,1.943281372,9.317615905,0.483657188,-4.295620072,1.474115913,4.567197588,1410.266438,None,Rhombus
Chondrichthyes,RHINOPRISTIFORMES,TRYGONORRHINIDAE,Trygonorrhina,Trygonorrhina dumerilii,9,LC,30,205,1873,TL,146,829073,Trygonorrhina dumerilii,55,4.247095686,8.784643378,11.53750517,-2.452523962,3.358704257,12.26416706,1410.266438,Lined,Spade
Chondrichthyes,RHINOPRISTIFORMES,TRYGONORRHINIDAE,Trygonorrhina,Trygonorrhina fasciata,18,LC,0,100,1841,TL,120,115862,Trygonorrhina fasciata,56,3.259451286,9.511290096,11.3033898,3.5652351,0.283975359,11.85572285,1410.266438,Lined,Spade
Chondrichthyes,TORPEDINIFORMES,NARKIDAE,Typhlonarke,Typhlonarke aysoni,1,LC,50,800,1902,TL,45,756201,Typhlonarke aysoni,105,2.160295566,4.145062967,1.472392016,2.846332314,-1.141915395,3.401987163,213.0179479,None,Disc
Chondrichthyes,MYLIOBATIFORMES,UROTRYGONIDAE,Urobatis,Urobatis concentricus,3,LC,0,109,1916,DW,38,57051,Urobatis concentricus,549,5.314615421,9.071721107,1.007215865,-4.34800112,-4.720071367,6.496050435,1280.203193,Lined,Disc
Chondrichthyes,MYLIOBATIFORMES,UROTRYGONIDAE,Urobatis,Urobatis halleri,67,LC,15,91,1863,DW,33.3,968786,Urobatis halleri,550,1.152111127,12.22023806,-17.12475512,-1.978678743,-1.516589288,17.30527233,22999.92991,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,UROTRYGONIDAE,Urobatis,Urobatis jamaicensis,43,LC,1,70,1816,DW,76,791780,Urobatis jamaicensis,551,5.190098713,8.023908704,1.039357476,-8.094325727,-5.654272085,9.92820053,32173.6776,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,UROTRYGONIDAE,Urobatis,Urobatis maculatus,9,LC,0,30,1913,DW,42,18214,Urobatis maculatus,552,3.513433332,5.464385459,14.19430566,-9.995961653,-4.582078011,17.95530566,1280.203193,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,UROTRYGONIDAE,Urobatis,Urobatis marmoratus,1,DD,NA,NA,1892,DW,38.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,287.0713109,NA,NA
Chondrichthyes,MYLIOBATIFORMES,UROTRYGONIDAE,Urobatis,Urobatis pardalis,1,LC,1,53,2015,DW,38,2146,Urobatis pardalis,553,0.467003088,7.006979136,-1.182363915,-5.056728061,0.654264065,5.234170859,63.41891776,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,UROTRYGONIDAE,Urobatis,Urobatis tumbesensis,6,VU,1,20,1979,DW,41,17732,Urobatis tumbesensis,554,1.011745557,6.356647719,-7.093742748,-2.177381437,-0.577255736,7.442808629,652.5700728,Mottled,Disc
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Urogymnus,Urogymnus acanthobothrium,1,DD,2,60,2016,DW,161,106482,Urogymnus acanthobothrium,509,1.184853722,1.165085331,28.26801124,-10.1701582,0.735388398,30.05084647,1434.696641,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Urogymnus,Urogymnus asperrimus,18,EN,0,130,1801,DW,115,5852435,Urogymnus asperrimus,510,1.199659304,3.891362333,10.14093751,1.633930626,-0.349458081,10.27766821,26834.93791,None,Disc
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Urogymnus,Urogymnus dalyensis,4,LC,0,6,2008,DW,124,61666,Urogymnus dalyensis,511,2.359867389,1.763096367,21.82589521,-8.414250713,1.657451751,23.45029772,1434.696641,None,Disc
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Urogymnus,Urogymnus granulatus,26,EN,0,85,1883,DW,141,2740637,Urogymnus granulatus,512,4.613696568,1.834405549,-0.866717025,0.751504523,-4.310722401,4.460749384,16684.70054,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Urogymnus,Urogymnus lobistoma,2,EN,0,40,2006,DW,100,395064,Urogymnus lobistoma,513,1.037949953,3.535313834,3.996800042,-0.092200465,-1.870414749,4.413769685,2707.155399,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Urogymnus,Urogymnus polylepis,22,EN,NA,NA,1852,DW,223,856603,Urogymnus polylepis,514,1.791701197,4.691321596,7.8357986,-4.234798426,-0.302351309,8.912052161,5559.361213,None,Disc
Chondrichthyes,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,Urolophus aurantiacus,5,VU,10,205,1841,DW,40,237624,Urolophus aurantiacus,573,4.977355964,10.07386986,8.817609696,-9.326685016,6.125165642,14.22163662,21396.97106,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,Urolophus bucculentus,1,VU,65,265,1884,DW,89,416264,Urolophus bucculentus,574,4.429780538,10.65671941,9.414021132,-17.74536716,5.917198952,20.9412295,1410.266438,Mottled,Rhombus
Chondrichthyes,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,Urolophus circularis,0,LC,0,120,1966,DW,60,45618,Urolophus circularis,575,3.811313281,10.00890409,-2.064049695,-1.157048298,-1.056885531,2.591537947,1410.266438,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,Urolophus cruciatus,9,LC,0,210,1804,DW,50,111118,Urolophus cruciatus,576,3.265361894,14.20225784,6.33600415,-12.65170169,4.521652029,14.85448893,1410.266438,Lined,Rhombus
Chondrichthyes,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,Urolophus deforgesi,1,LC,203,330,2003,DW,34,37222,Urolophus deforgesi,577,1.283813177,4.625501086,17.9407918,1.209697665,-1.880385811,18.07958046,9.465142396,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,Urolophus expansus,4,LC,130,420,1916,DW,52,200632,Urolophus expansus,578,4.175585526,7.901459135,2.966066552,-12.208551,-3.410522002,13.01836889,1410.266438,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,Urolophus flavomosaicus,0,LC,60,320,1987,DW,59,229247,Urolophus flavomosaicus,579,5.816390694,10.2052123,14.95443358,-11.33837957,4.83831116,19.38048477,1410.266438,Spotted,Rhombus
